,simulation_file_name,timestamp,simulation_initial_debt_volume,price,collateral_volume,debt_volume,available_d_l,ucr,min_ucr
0,c:\dev\monitor-backend_for_badger\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583971231305404.2,512672.5747157747,195.0562696969697,140000000.0,512672.5747157747,5126.725747157747,1.4,1.4
1,c:\dev\monitor-backend_for_badger\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583971291772972.5,512672.5747157747,195.24552219321149,140000000.0,512672.5747157747,5126.725747157747,1.398642972746508,1.398642972746508
2,c:\dev\monitor-backend_for_badger\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583971346517635.0,512672.5747157747,195.06174406865222,140000000.0,512672.5747157747,5126.725747157747,1.3999607092595623,1.398642972746508
3,c:\dev\monitor-backend_for_badger\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583971411940287.5,512672.5747157747,195.34640661029977,140000000.0,512672.5747157747,5126.725747157747,1.3979206595825824,1.3979206595825824
4,c:\dev\monitor-backend_for_badger\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583971474214337.2,512672.5747157747,195.41215600775195,140000000.0,512672.5747157747,5126.725747157747,1.3974503078760598,1.3974503078760598
5,c:\dev\monitor-backend_for_badger\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583971527558809.2,512672.5747157747,195.63398283534647,140000000.0,512672.5747157747,5126.725747157747,1.3958657571552475,1.3958657571552475
6,c:\dev\monitor-backend_for_badger\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583971590892851.0,512672.5747157747,195.28859822119102,140000000.0,512672.5747157747,5126.725747157747,1.3983344653150644,1.3958657571552475
7,c:\dev\monitor-backend_for_badger\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583971650908621.8,512672.5747157747,194.82502415458939,140000000.0,512672.5747157747,5126.725747157747,1.4016617154841238,1.3958657571552475
8,c:\dev\monitor-backend_for_badger\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583971704005628.0,512672.5747157747,194.58494565217387,140000000.0,512672.5747157747,5126.725747157747,1.403391082801923,1.3958657571552475
9,c:\dev\monitor-backend_for_badger\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583971769485077.5,512672.5747157747,194.34592158447856,140000000.0,512672.5747157747,5126.725747157747,1.4051170991877764,1.3958657571552475
10,c:\dev\monitor-backend_for_badger\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583971829701042.0,512672.5747157747,194.16863176530097,140000000.0,512672.5747157747,5126.725747157747,1.4064000713865994,1.3958657571552475
11,c:\dev\monitor-backend_for_badger\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583971885991557.2,512672.5747157747,193.90324394463664,140000000.0,512672.5747157747,5126.725747157747,1.4083249564082962,1.3958657571552475
12,c:\dev\monitor-backend_for_badger\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583971947721422.0,512672.5747157747,193.94849000740194,140000000.0,512672.5747157747,5126.725747157747,1.4079964095896578,1.3958657571552475
13,c:\dev\monitor-backend_for_badger\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583972002759159.5,512672.5747157747,193.95754675467552,140000000.0,512672.5747157747,5126.725747157747,1.407930663925944,1.3958657571552475
14,c:\dev\monitor-backend_for_badger\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583972079710378.8,512672.5747157747,193.72074819401448,140000000.0,512672.5747157747,5126.725747157747,1.409651677074181,1.3958657571552475
15,c:\dev\monitor-backend_for_badger\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583972130950036.5,512672.5747157747,194.24253158406222,140000000.0,512672.5747157747,5126.725747157747,1.4058650046865635,1.3958657571552475
16,c:\dev\monitor-backend_for_badger\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583972189077866.0,512672.5747157747,194.28684554973827,140000000.0,512672.5747157747,5126.725747157747,1.4055443476014862,1.3958657571552475
17,c:\dev\monitor-backend_for_badger\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583972244237720.0,512672.5747157747,194.57489752348425,140000000.0,512672.5747157747,5126.725747157747,1.4034635559440463,1.3958657571552475
18,c:\dev\monitor-backend_for_badger\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583972314510725.2,512672.5747157747,194.11829506314587,140000000.0,512672.5747157747,5126.725747157747,1.4067647641708692,1.3958657571552475
19,c:\dev\monitor-backend_for_badger\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583972367328362.8,512672.5747157747,194.15567333939953,140000000.0,512672.5747157747,5126.725747157747,1.406493937977255,1.3958657571552475
20,c:\dev\monitor-backend_for_badger\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583972427878395.0,512672.5747157747,194.24291121330037,140000000.0,512672.5747157747,5126.725747157747,1.4058622570575388,1.3958657571552475
21,c:\dev\monitor-backend_for_badger\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583972495728457.8,512672.5747157747,194.28713715229972,140000000.0,512672.5747157747,5126.725747157747,1.4055422380416975,1.3958657571552475
22,c:\dev\monitor-backend_for_badger\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583972541161138.2,512672.5747157747,194.3330249244714,140000000.0,512672.5747157747,5126.725747157747,1.4052103479678308,1.3958657571552475
23,c:\dev\monitor-backend_for_badger\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583972601741206.2,512672.5747157747,194.22551762114546,140000000.0,512672.5747157747,5126.725747157747,1.4059881570681283,1.3958657571552475
