,simulation_file_name,timestamp,simulation_initial_debt_volume,price,collateral_volume,debt_volume,available_d_l,ucr,min_ucr
0,c:\dev\monitor-backend_for_badger\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583971231305404.2,512672.5747157747,195.0562696969697,117800000.0,461405.31724419724,51267.25747157747,1.2,1.2
1,c:\dev\monitor-backend_for_badger\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583971291772972.5,512672.5747157747,195.24552219321149,117800000.0,461405.31724419724,0.0,1.3076201761074495,1.2
2,c:\dev\monitor-backend_for_badger\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583971346517635.0,512672.5747157747,195.06174406865222,117800000.0,461405.31724419724,0.0,1.3088521551648922,1.2
3,c:\dev\monitor-backend_for_badger\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583971411940287.5,512672.5747157747,195.34640661029977,117800000.0,461405.31724419724,0.0,1.3069448706256206,1.2
4,c:\dev\monitor-backend_for_badger\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583971474214337.2,512672.5747157747,195.41215600775195,117800000.0,461405.31724419724,0.0,1.3065051291095224,1.2
5,c:\dev\monitor-backend_for_badger\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583971527558809.2,512672.5747157747,195.63398283534647,117800000.0,461405.31724419724,0.0,1.3050236999435567,1.2
6,c:\dev\monitor-backend_for_badger\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583971590892851.0,512672.5747157747,195.28859822119102,117800000.0,461405.31724419724,0.0,1.3073317461437666,1.2
7,c:\dev\monitor-backend_for_badger\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583971650908621.8,512672.5747157747,194.82502415458939,117800000.0,461405.31724419724,0.0,1.3104424609843632,1.2
8,c:\dev\monitor-backend_for_badger\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583971704005628.0,512672.5747157747,194.58494565217387,117800000.0,461405.31724419724,0.0,1.312059282175131,1.2
9,c:\dev\monitor-backend_for_badger\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583971769485077.5,512672.5747157747,194.34592158447856,117800000.0,461405.31724419724,0.0,1.3136729705104768,1.2
10,c:\dev\monitor-backend_for_badger\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583971829701042.0,512672.5747157747,194.16863176530097,117800000.0,461405.31724419724,0.0,1.3148724476931857,1.2
11,c:\dev\monitor-backend_for_badger\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583971885991557.2,512672.5747157747,193.90324394463664,117800000.0,461405.31724419724,0.0,1.3166720624198194,1.2
12,c:\dev\monitor-backend_for_badger\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583971947721422.0,512672.5747157747,193.94849000740194,117800000.0,461405.31724419724,0.0,1.3163648972195372,1.2
13,c:\dev\monitor-backend_for_badger\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583972002759159.5,512672.5747157747,193.95754675467552,117800000.0,461405.31724419724,0.0,1.3163034302418744,1.2
14,c:\dev\monitor-backend_for_badger\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583972079710378.8,512672.5747157747,193.72074819401448,117800000.0,461405.31724419724,0.0,1.317912440947131,1.2
15,c:\dev\monitor-backend_for_badger\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583972130950036.5,512672.5747157747,194.24253158406222,117800000.0,461405.31724419724,0.0,1.3143722027942633,1.2
16,c:\dev\monitor-backend_for_badger\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583972189077866.0,512672.5747157747,194.28684554973827,117800000.0,461405.31724419724,0.0,1.3140724138686908,1.2
17,c:\dev\monitor-backend_for_badger\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583972244237720.0,512672.5747157747,194.57489752348425,117800000.0,461405.31724419724,0.0,1.3121270388111796,1.2
18,c:\dev\monitor-backend_for_badger\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583972314510725.2,512672.5747157747,194.11829506314587,117800000.0,461405.31724419724,0.0,1.315213406502606,1.2
19,c:\dev\monitor-backend_for_badger\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583972367328362.8,512672.5747157747,194.15567333939953,117800000.0,461405.31724419724,0.0,1.3149602055057192,1.2
20,c:\dev\monitor-backend_for_badger\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583972427878395.0,512672.5747157747,194.24291121330037,117800000.0,461405.31724419724,0.0,1.314369633979191,1.2
21,c:\dev\monitor-backend_for_badger\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583972495728457.8,512672.5747157747,194.28713715229972,117800000.0,461405.31724419724,0.0,1.314070441597714,1.2
22,c:\dev\monitor-backend_for_badger\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583972541161138.2,512672.5747157747,194.3330249244714,117800000.0,461405.31724419724,0.0,1.3137601507191305,1.2
23,c:\dev\monitor-backend_for_badger\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583972601741206.2,512672.5747157747,194.22551762114546,117800000.0,461405.31724419724,0.0,1.3144873404970279,1.2
24,c:\dev\monitor-backend_for_badger\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583972667172548.5,512672.5747157747,194.08101818181828,117800000.0,461405.31724419724,0.0,1.3154660177807929,1.2
25,c:\dev\monitor-backend_for_badger\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583972738273484.5,512672.5747157747,194.09121157323696,117800000.0,461405.31724419724,0.0,1.3153969313965688,1.2
26,c:\dev\monitor-backend_for_badger\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583972791526108.8,512672.5747157747,194.21821680080492,117800000.0,461405.31724419724,0.0,1.3145367531426124,1.2
27,c:\dev\monitor-backend_for_badger\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583972843000490.0,512672.5747157747,194.1531883259913,117800000.0,461405.31724419724,0.0,1.3149770359980235,1.2
28,c:\dev\monitor-backend_for_badger\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583972924238655.0,512672.5747157747,194.29182576769034,117800000.0,461405.31724419724,0.0,1.3140387306861896,1.2
29,c:\dev\monitor-backend_for_badger\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583972969339658.5,512672.5747157747,194.41853901273893,117800000.0,461405.31724419724,0.0,1.3131822994398161,1.2
30,c:\dev\monitor-backend_for_badger\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583973027579442.2,512672.5747157747,194.57521379310353,117800000.0,461405.31724419724,0.0,1.3121249060322355,1.2
31,c:\dev\monitor-backend_for_badger\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583973090140183.2,512672.5747157747,194.32043144208043,116359806.83262609,427716.9781931204,51267.25747157747,1.3138452926427115,1.2
32,c:\dev\monitor-backend_for_badger\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583973158799658.5,512672.5747157747,194.15637991266388,116359806.83262609,427716.9781931204,0.0,1.4011829234830526,1.2
33,c:\dev\monitor-backend_for_badger\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583973207996163.8,512672.5747157747,194.12306493506503,116359806.83262609,427716.9781931204,0.0,1.4014233914445664,1.2
34,c:\dev\monitor-backend_for_badger\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583973275985333.5,512672.5747157747,194.09253138075323,116359806.83262609,427716.9781931204,0.0,1.4016438555548134,1.2
35,c:\dev\monitor-backend_for_badger\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583973320740131.2,512672.5747157747,194.09784217877103,116359806.83262609,427716.9781931204,0.0,1.40160550454933,1.2
36,c:\dev\monitor-backend_for_badger\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583973392531439.5,512672.5747157747,194.1077408143,116359806.83262609,427716.9781931204,0.0,1.4015340288730551,1.2
37,c:\dev\monitor-backend_for_badger\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583973456290807.5,512672.5747157747,194.12357101110467,116359806.83262609,427716.9781931204,0.0,1.4014197379634559,1.2
38,c:\dev\monitor-backend_for_badger\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583973506273405.5,512672.5747157747,194.1405326460482,116359806.83262609,427716.9781931204,0.0,1.4012972989772534,1.2
39,c:\dev\monitor-backend_for_badger\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583973577607777.2,512672.5747157747,194.08193949044593,116359806.83262609,427716.9781931204,0.0,1.4017203493182564,1.2
40,c:\dev\monitor-backend_for_badger\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583973626381574.2,512672.5747157747,194.0302465023319,116359806.83262609,427716.9781931204,0.0,1.4020937916792426,1.2
41,c:\dev\monitor-backend_for_badger\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583973693613301.5,512672.5747157747,193.7165789473685,116359806.83262609,427716.9781931204,0.0,1.4043640740363599,1.2
42,c:\dev\monitor-backend_for_badger\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583973751272681.8,512672.5747157747,193.2382299741603,116359806.83262609,427716.9781931204,0.0,1.4078404881647424,1.2
43,c:\dev\monitor-backend_for_badger\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583973808743431.0,512672.5747157747,192.74539703546859,116359806.83262609,427716.9781931204,0.0,1.4114402118191742,1.2
44,c:\dev\monitor-backend_for_badger\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583973861897901.8,512672.5747157747,192.91510118632243,116359806.83262609,427716.9781931204,0.0,1.4101985917430124,1.2
45,c:\dev\monitor-backend_for_badger\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583973933465742.0,512672.5747157747,192.6261368778281,116359806.83262609,427716.9781931204,0.0,1.4123140734087283,1.2
46,c:\dev\monitor-backend_for_badger\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583973994308588.2,512672.5747157747,192.73276747779076,116359806.83262609,427716.9781931204,0.0,1.4115327018809174,1.2
47,c:\dev\monitor-backend_for_badger\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583974037812299.8,512672.5747157747,192.70607365145239,116359806.83262609,427716.9781931204,0.0,1.4117282287166886,1.2
48,c:\dev\monitor-backend_for_badger\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583974105022070.0,512672.5747157747,192.97960021321975,116359806.83262609,427716.9781931204,0.0,1.4097272650494195,1.2
49,c:\dev\monitor-backend_for_badger\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583974174057184.5,512672.5747157747,193.0100498753118,116359806.83262609,427716.9781931204,0.0,1.4095048635791827,1.2
50,c:\dev\monitor-backend_for_badger\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583974230144750.2,512672.5747157747,193.06736826867407,116359806.83262609,427716.9781931204,0.0,1.4090864057375436,1.2
51,c:\dev\monitor-backend_for_badger\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583974296538156.0,512672.5747157747,192.73881268882187,116359806.83262609,427716.9781931204,0.0,1.4114884294640588,1.2
52,c:\dev\monitor-backend_for_badger\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583974342661977.2,512672.5747157747,192.84568125770662,116359806.83262609,427716.9781931204,0.0,1.410706230207791,1.2
53,c:\dev\monitor-backend_for_badger\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583974407961989.8,512672.5747157747,192.83444444444453,116359806.83262609,427716.9781931204,0.0,1.4107884346216457,1.2
54,c:\dev\monitor-backend_for_badger\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583974480526628.2,512672.5747157747,192.88812724014346,116359806.83262609,427716.9781931204,0.0,1.4103957973536405,1.2
55,c:\dev\monitor-backend_for_badger\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583974530690775.2,512672.5747157747,193.23812585499323,116359806.83262609,427716.9781931204,0.0,1.4078412467271553,1.2
56,c:\dev\monitor-backend_for_badger\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583974590183052.0,512672.5747157747,194.0964490311711,116359806.83262609,427716.9781931204,0.0,1.4016155647196962,1.2
57,c:\dev\monitor-backend_for_badger\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583974641710414.2,512672.5747157747,194.0505141325537,116359806.83262609,427716.9781931204,0.0,1.4019473498177868,1.2
58,c:\dev\monitor-backend_for_badger\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583974705946209.5,512672.5747157747,194.01524855012437,116359806.83262609,427716.9781931204,0.0,1.4022021776738238,1.2
59,c:\dev\monitor-backend_for_badger\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583974767949641.8,512672.5747157747,193.7975867861143,116359806.83262609,427716.9781931204,0.0,1.4037770466108044,1.2
60,c:\dev\monitor-backend_for_badger\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583974822591115.5,512672.5747157747,193.8608414766559,116359806.83262609,427716.9781931204,0.0,1.4033190093816434,1.2
61,c:\dev\monitor-backend_for_badger\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583974889268609.0,512672.5747157747,193.6157009345795,116359806.83262609,427716.9781931204,0.0,1.405095778419513,1.2
62,c:\dev\monitor-backend_for_badger\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583974937762529.2,512672.5747157747,193.81470715835147,116359806.83262609,427716.9781931204,51267.25747157747,1.4036530457755307,1.2
63,c:\dev\monitor-backend_for_badger\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583975012211357.2,512672.5747157747,193.6321875000001,116359806.83262609,427716.9781931204,51267.25747157747,1.4049761433331556,1.2
64,c:\dev\monitor-backend_for_badger\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583975079426118.5,512672.5747157747,193.0642621060723,116359806.83262609,427716.9781931204,51267.25747157747,1.4091090761761238,1.2
65,c:\dev\monitor-backend_for_badger\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583975131451230.0,512672.5747157747,192.5321160517188,116359806.83262609,427716.9781931204,51267.25747157747,1.4130037606080939,1.2
66,c:\dev\monitor-backend_for_badger\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583975189807520.2,512672.5747157747,192.37453260869574,116359806.83262609,427716.9781931204,51267.25747157747,1.4141612214974417,1.2
67,c:\dev\monitor-backend_for_badger\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583975248987070.2,512672.5747157747,192.39170719089506,116359806.83262609,427716.9781931204,51267.25747157747,1.4140349809827317,1.2
68,c:\dev\monitor-backend_for_badger\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583975312682670.8,512672.5747157747,192.23484216679665,116359806.83262609,427716.9781931204,51267.25747157747,1.415188843772992,1.2
69,c:\dev\monitor-backend_for_badger\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583975365900049.5,512672.5747157747,192.47048538880648,116359806.83262609,427716.9781931204,51267.25747157747,1.41345621625753,1.2
70,c:\dev\monitor-backend_for_badger\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583975428873494.0,512672.5747157747,192.70564609800377,116359806.83262609,427716.9781931204,51267.25747157747,1.411731360899294,1.2
71,c:\dev\monitor-backend_for_badger\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583975494771948.2,512672.5747157747,192.58646898432184,116359806.83262609,427716.9781931204,51267.25747157747,1.4126049740340774,1.2
72,c:\dev\monitor-backend_for_badger\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583975545753380.2,512672.5747157747,192.6269160063393,116359806.83262609,427716.9781931204,51267.25747157747,1.4123083609455678,1.2
73,c:\dev\monitor-backend_for_badger\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583975612701650.0,512672.5747157747,192.60066942551134,116359806.83262609,427716.9781931204,51267.25747157747,1.4125008227145748,1.2
74,c:\dev\monitor-backend_for_badger\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583975660926486.0,512672.5747157747,192.86362739049983,116359806.83262609,427716.9781931204,51267.25747157747,1.4105749627330368,1.2
75,c:\dev\monitor-backend_for_badger\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583975732146535.5,512672.5747157747,193.02717784877544,116359806.83262609,427716.9781931204,51267.25747157747,1.4093797933058188,1.2
76,c:\dev\monitor-backend_for_badger\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583975788133028.2,512672.5747157747,193.28219653179207,116359806.83262609,427716.9781931204,51267.25747157747,1.4075202419078707,1.2
77,c:\dev\monitor-backend_for_badger\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583975856919281.2,512672.5747157747,192.87133126935004,116359806.83262609,427716.9781931204,51267.25747157747,1.4105186199964026,1.2
78,c:\dev\monitor-backend_for_badger\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583975912200736.0,512672.5747157747,192.55312437311957,116359806.83262609,427716.9781931204,51267.25747157747,1.4128495962067629,1.2
79,c:\dev\monitor-backend_for_badger\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583975973911242.8,512672.5747157747,192.2882179360371,116359806.83262609,427716.9781931204,51267.25747157747,1.414796012667854,1.2
80,c:\dev\monitor-backend_for_badger\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583976025986830.2,512672.5747157747,192.3922877271043,116359806.83262609,427716.9781931204,51267.25747157747,1.4140307141874393,1.2
81,c:\dev\monitor-backend_for_badger\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583976080780552.8,512672.5747157747,192.3966889880954,116359806.83262609,427716.9781931204,51267.25747157747,1.4139983668624656,1.2
82,c:\dev\monitor-backend_for_badger\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583976159049134.0,512672.5747157747,192.45219460825624,116359806.83262609,427716.9781931204,51267.25747157747,1.4135905520468492,1.2
83,c:\dev\monitor-backend_for_badger\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583976208376504.8,512672.5747157747,192.34150571131886,116359806.83262609,427716.9781931204,51267.25747157747,1.4144040466607575,1.2
84,c:\dev\monitor-backend_for_badger\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583976275254118.0,512672.5747157747,192.13089921807136,116359806.83262609,427716.9781931204,51267.25747157747,1.415954461911582,1.2
85,c:\dev\monitor-backend_for_badger\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583976331651973.8,512672.5747157747,192.09869369369378,116359806.83262609,427716.9781931204,51267.25747157747,1.4161918479919546,1.2
86,c:\dev\monitor-backend_for_badger\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583976377372557.0,512672.5747157747,192.20088834269671,116359806.83262609,427716.9781931204,51267.25747157747,1.415438848200568,1.2
