,simulation_file_name,timestamp,simulation_initial_debt_volume,usd_price,flare_price,debt_volume,usd_collateral_volume,flare_collateral_volume,flare_dl_x,flare_dl_y,usd_dl_x,usd_dl_y,total_liquidations,open_liquidation,ucr,min_ucr
18,c:\dev\monitor-backend\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583972314510725.2,19505626969.69697,0.00514403408306535,2.646108664773798e-05,19505609239.65098,119999900.016792,149999863.65437508,1136.345624923706,0.19273263259026407,1099.983207995452,909.1047869924707,17730.04599141353,0,1.1959624029380098,1.1942454949609724
19,c:\dev\monitor-backend\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583972367328362.8,19505626969.69697,0.005143340823061897,2.6453954822175033e-05,19505609239.65098,119999900.016792,149999863.65437508,1136.345624923706,0.19273263259026407,1099.983207995452,909.1047869924707,17730.04599141353,0,1.1961236041743488,1.1942454949609724
20,c:\dev\monitor-backend\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583972427878395.0,19505626969.69697,0.00514172363041956,2.6437321891614903e-05,19505609239.65098,119999900.016792,149999863.65437508,1136.345624923706,0.19273263259026407,1099.983207995452,909.1047869924707,17730.04599141353,0,1.196499813093971,1.1942454949609724
21,c:\dev\monitor-backend\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583972495728457.8,19505626969.69697,0.005140904280450071,2.6428896820749863e-05,19505609239.65098,119999900.016792,149999863.65437508,1136.345624923706,0.19273263259026407,1099.983207995452,909.1047869924707,17730.04599141353,0,1.1966905095224343,1.1942454949609724
22,c:\dev\monitor-backend\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583972541161138.2,19505626969.69697,0.005140054476615597,2.6420160022576036e-05,19505609239.65098,119999900.016792,149999863.65437508,1136.345624923706,0.19273263259026407,1099.983207995452,909.1047869924707,17730.04599141353,0,1.1968883580449152,1.1942454949609724
23,c:\dev\monitor-backend\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583972601741206.2,19505626969.69697,0.005142045724519784,2.644063423305219e-05,19505609239.65098,119999900.016792,149999863.65437508,1136.345624923706,0.19273263259026407,1099.983207995452,909.1047869924707,17730.04599141353,0,1.19642486519359,1.1942454949609724
24,c:\dev\monitor-backend\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583972667172548.5,19505626969.69697,0.0051447250167294825,2.6468195497762176e-05,19505609239.65098,119999900.016792,149999863.65437508,1136.345624923706,0.19273263259026407,1099.983207995452,909.1047869924707,17730.04599141353,0,1.1958017858627454,1.1942454949609724
25,c:\dev\monitor-backend\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583972738273484.5,19505626969.69697,0.0051445358782559935,2.6466249402663168e-05,19505609239.65098,119999900.016792,149999863.65437508,1136.345624923706,0.19273263259026407,1099.983207995452,909.1047869924707,17730.04599141353,0,1.195845749425198,1.1942454949609724
26,c:\dev\monitor-backend\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583972791526108.8,19505626969.69697,0.005142180497714495,2.6442020271075293e-05,19505609239.65098,119999900.016792,149999863.65437508,1136.345624923706,0.19273263259026407,1099.983207995452,909.1047869924707,17730.04599141353,0,1.1963935076787409,1.1942454949609724
27,c:\dev\monitor-backend\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583972843000490.0,19505626969.69697,0.005143385979804732,2.6454419337251878e-05,19505609239.65098,119999900.016792,149999863.65437508,1136.345624923706,0.19273263259026407,1099.983207995452,909.1047869924707,17730.04599141353,0,1.1961131027174867,1.1942454949609724
28,c:\dev\monitor-backend\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583972924238655.0,19505626969.69697,0.005140816376154409,2.6427993013337353e-05,19505609239.65098,119999900.016792,149999863.65437508,1136.345624923706,0.19273263259026407,1099.983207995452,909.1047869924707,17730.04599141353,0,1.1967109720771467,1.1942454949609724
29,c:\dev\monitor-backend\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583972969339658.5,19505626969.69697,0.005138470530717665,2.6403879395053882e-05,19505609239.65098,119999900.016792,149999863.65437508,1136.345624923706,0.19273263259026407,1099.983207995452,909.1047869924707,17730.04599141353,0,1.1972573017595234,1.1942454949609724
30,c:\dev\monitor-backend\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583973027579442.2,19505626969.69697,0.005135573531278201,2.6374115495165252e-05,19505609239.65098,119999900.016792,149999863.65437508,1136.345624923706,0.19273263259026407,1099.983207995452,909.1047869924707,17730.04599141353,0,1.1979326798280034,1.1942454949609724
31,c:\dev\monitor-backend\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583973090140183.2,19505626969.69697,0.005140285116741782,2.6422531081397072e-05,19505551369.40362,119999572.81202243,149999418.62704438,445.24634157683323,1.3003295293856354e-05,1327.2047695721058,753.4632356108866,75600.29335019896,0,1.196834654704408,1.1942454949609724
32,c:\dev\monitor-backend\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583973158799658.5,19505626969.69697,0.005143324628262539,2.6453788231691983e-05,19505551369.40362,119999572.81202243,149999418.62704438,445.24634157683323,1.3003295293856354e-05,1327.2047695721058,753.4632356108866,75600.29335019896,0,1.1961276576541158,1.1942454949609724
33,c:\dev\monitor-backend\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583973207996163.8,19505626969.69697,0.005143942476771675,2.646014420433592e-05,19505551369.40362,119999572.81202243,149999418.62704438,445.24634157683323,1.3003295293856354e-05,1327.2047695721058,753.4632356108866,75600.29335019896,0,1.1959839885339116,1.1942454949609724
34,c:\dev\monitor-backend\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583973275985333.5,19505626969.69697,0.005144508901474491,2.6465971837350278e-05,19505551369.40362,119999572.81202243,149999418.62704438,445.24634157683323,1.3003295293856354e-05,1327.2047695721058,753.4632356108866,75600.29335019896,0,1.1958523073786738,1.1942454949609724
35,c:\dev\monitor-backend\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583973320740131.2,19505626969.69697,0.00514441036781669,2.6464958032499848e-05,19505551369.40362,119999572.81202243,149999418.62704438,445.24634157683323,1.3003295293856354e-05,1327.2047695721058,753.4632356108866,75600.29335019896,0,1.1958752121808982,1.1942454949609724
36,c:\dev\monitor-backend\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583973392531439.5,19505626969.69697,0.00514422672549793,2.6463068603327155e-05,19505551369.40362,119999572.81202243,149999418.62704438,445.24634157683323,1.3003295293856354e-05,1327.2047695721058,753.4632356108866,75600.29335019896,0,1.1959179033974077,1.1942454949609724
37,c:\dev\monitor-backend\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583973456290807.5,19505626969.69697,0.005143933070897838,2.646004743787646e-05,19505551369.40362,119999572.81202243,149999418.62704438,445.24634157683323,1.3003295293856354e-05,1327.2047695721058,753.4632356108866,75600.29335019896,0,1.195986175435326,1.1942454949609724
38,c:\dev\monitor-backend\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583973506273405.5,19505626969.69697,0.005143618472702173,2.645681099272304e-05,19505551369.40362,119999572.81202243,149999418.62704438,445.24634157683323,1.3003295293856354e-05,1327.2047695721058,753.4632356108866,75600.29335019896,0,1.1960593253189784,1.1942454949609724
39,c:\dev\monitor-backend\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583973577607777.2,19505626969.69697,0.005144705371778773,2.6467993362409364e-05,19505551369.40362,119999572.81202243,149999418.62704438,445.24634157683323,1.3003295293856354e-05,1327.2047695721058,753.4632356108866,75600.29335019896,0,1.195806639172289,1.1942454949609724
40,c:\dev\monitor-backend\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583973626381574.2,19505626969.69697,0.005145664741573388,2.6477865632671524e-05,19505551369.40362,119999572.81202243,149999418.62704438,445.24634157683323,1.3003295293856354e-05,1327.2047695721058,753.4632356108866,75600.29335019896,0,1.1955836901797996,1.1942454949609724
41,c:\dev\monitor-backend\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583973693613301.5,19505626969.69697,0.005151494243122469,2.6537892936923936e-05,19505551369.40362,119999572.81202243,149999418.62704438,445.24634157683323,1.3003295293856354e-05,1327.2047695721058,753.4632356108866,75600.29335019896,0,1.1942307512760508,1.1942307512760508
42,c:\dev\monitor-backend\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583973751272681.8,19505626969.69697,0.005160414156836957,2.6629874270083282e-05,19505551369.40362,119999572.81202243,149999418.62704438,445.24634157683323,1.3003295293856354e-05,1327.2047695721058,753.4632356108866,75600.29335019896,0,1.1921664915223142,1.1921664915223142
43,c:\dev\monitor-backend\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583973808743431.0,19505626969.69697,0.0051696433832619315,2.672521271010387e-05,19505551369.40362,119999572.81202243,149999418.62704438,445.24634157683323,1.3003295293856354e-05,1327.2047695721058,753.4632356108866,75600.29335019896,0,1.1900381484876377,1.1900381484876377
44,c:\dev\monitor-backend\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583973861897901.8,19505626969.69697,0.005166459189459084,2.6692300556346214e-05,19505551369.40362,119999572.81202243,149999418.62704438,445.24634157683323,1.3003295293856354e-05,1327.2047695721058,753.4632356108866,75600.29335019896,0,1.190771593185178,1.1900381484876377
45,c:\dev\monitor-backend\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583973933465742.0,19505626969.69697,0.005171882002437855,2.6748363447140594e-05,19505551369.40362,119999572.81202243,149999418.62704438,445.24634157683323,1.3003295293856354e-05,1327.2047695721058,753.4632356108866,75600.29335019896,0,1.1895230473662222,1.1895230473662222
46,c:\dev\monitor-backend\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583973994308588.2,19505626969.69697,0.005169878706862148,2.6727645843666636e-05,19505551369.40362,119999572.81202243,149999418.62704438,445.24634157683323,1.3003295293856354e-05,1327.2047695721058,753.4632356108866,75600.29335019896,0,1.1899839800869119,1.1895230473662222
47,c:\dev\monitor-backend\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583974037812299.8,19505626969.69697,0.005170379981549353,2.673282915360629e-05,19505551369.40362,119999572.81202243,149999418.62704438,445.24634157683323,1.3003295293856354e-05,1327.2047695721058,753.4632356108866,75600.29335019896,0,1.1898686096790259,1.1895230473662222
48,c:\dev\monitor-backend\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583974105022070.0,19505626969.69697,0.0051652479027781625,2.6679785897154205e-05,19505551369.40362,119999572.81202243,149999418.62704438,445.24634157683323,1.3003295293856354e-05,1327.2047695721058,753.4632356108866,75600.29335019896,0,1.1910508374340492,1.1895230473662222
49,c:\dev\monitor-backend\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583974174057184.5,19505626969.69697,0.005164677459693495,2.667389326266606e-05,19505551369.40362,119999572.81202243,149999418.62704438,445.24634157683323,1.3003295293856354e-05,1327.2047695721058,753.4632356108866,75600.29335019896,0,1.191182390027411,1.1895230473662222
50,c:\dev\monitor-backend\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583974230144750.2,19505626969.69697,0.005163604051123049,2.6662806796774364e-05,19505551369.40362,119999572.81202243,149999418.62704438,445.24634157683323,1.3003295293856354e-05,1327.2047695721058,753.4632356108866,75600.29335019896,0,1.191430012690528,1.1895230473662222
51,c:\dev\monitor-backend\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583974296538156.0,19505626969.69697,0.005169762461126986,2.6726443904477752e-05,19505551369.40362,119999572.81202243,149999418.62704438,445.24634157683323,1.3003295293856354e-05,1327.2047695721058,753.4632356108866,75600.29335019896,0,1.190010737711394,1.1895230473662222
52,c:\dev\monitor-backend\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583974342661977.2,19505626969.69697,0.0051677566921382164,2.670570922913932e-05,19505551369.40362,119999572.81202243,149999418.62704438,445.24634157683323,1.3003295293856354e-05,1327.2047695721058,753.4632356108866,75600.29335019896,0,1.190472618325401,1.1895230473662222
53,c:\dev\monitor-backend\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583974407961989.8,19505626969.69697,0.005167967482650184,2.6707887901729676e-05,19505551369.40362,119999572.81202243,149999418.62704438,445.24634157683323,1.3003295293856354e-05,1327.2047695721058,753.4632356108866,75600.29335019896,0,1.1904240614539536,1.1895230473662222
54,c:\dev\monitor-backend\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583974480526628.2,19505626969.69697,0.005166960588766006,2.6697481725861155e-05,19505551369.40362,119999572.81202243,149999418.62704438,445.24634157683323,1.3003295293856354e-05,1327.2047695721058,753.4632356108866,75600.29335019896,0,1.190656041297125,1.1895230473662222
55,c:\dev\monitor-backend\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583974530690775.2,19505626969.69697,0.005160406040829147,2.6629790506225947e-05,19505551369.40362,119999572.81202243,149999418.62704438,445.24634157683323,1.3003295293856354e-05,1327.2047695721058,753.4632356108866,75600.29335019896,0,1.1921683664973606,1.1895230473662222
56,c:\dev\monitor-backend\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583974590183052.0,19505626969.69697,0.005144410766199929,2.6464962131393744e-05,19505551369.40362,119999572.81202243,149999418.62704438,445.24634157683323,1.3003295293856354e-05,1327.2047695721058,753.4632356108866,75600.29335019896,0,1.1958751195723056,1.1895230473662222
57,c:\dev\monitor-backend\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583974641710414.2,19505626969.69697,0.00514526314139462,2.647373279419403e-05,19505551369.40362,119999572.81202243,149999418.62704438,445.24634157683323,1.3003295293856354e-05,1327.2047695721058,753.4632356108866,75600.29335019896,0,1.1956770083659671,1.1895230473662222
58,c:\dev\monitor-backend\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583974705946209.5,19505626969.69697,0.005145917773265879,2.6480469729213663e-05,19505551369.40362,119999572.81202243,149999418.62704438,445.24634157683323,1.3003295293856354e-05,1327.2047695721058,753.4632356108866,75600.29335019896,0,1.1955249017230132,1.1895230473662222
59,c:\dev\monitor-backend\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583974767949641.8,19505626969.69697,0.005149962119746696,2.6522109834825884e-05,19505551369.40362,119999572.81202243,149999418.62704438,445.24634157683323,1.3003295293856354e-05,1327.2047695721058,753.4632356108866,75600.29335019896,0,1.19458603716118,1.1895230473662222
60,c:\dev\monitor-backend\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583974822591115.5,19505626969.69697,0.005148785740835731,2.6509994605033346e-05,19505551369.40362,119999572.81202243,149999418.62704438,445.24634157683323,1.3003295293856354e-05,1327.2047695721058,753.4632356108866,75600.29335019896,0,1.1948589725467613,1.1895230473662222
61,c:\dev\monitor-backend\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583974889268609.0,19505626969.69697,0.005153347291467828,2.65569883064788e-05,19505551369.40362,119999572.81202243,149999418.62704438,445.24634157683323,1.3003295293856354e-05,1327.2047695721058,753.4632356108866,75600.29335019896,0,1.1938013279920248,1.1895230473662222
62,c:\dev\monitor-backend\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583974937762529.2,19505626969.69697,0.005149642180841636,2.6518814590703402e-05,19505233059.54441,119997769.77687068,149996970.7960182,2447.8310319700745,6.275513442233205e-11,2803.0351517459685,356.75613963567844,393910.1525603691,0,1.1946602548515182,1.1895230473662222
63,c:\dev\monitor-backend\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583975012211357.2,19505626969.69697,0.005153039093614868,2.6553811900323144e-05,19505233059.54441,119997769.77687068,149996970.7960182,2447.8310319700745,6.275513442233205e-11,2803.0351517459685,356.75613963567844,393910.1525603691,0,1.193874272402337,1.1895230473662222
64,c:\dev\monitor-backend\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583975079426118.5,19505626969.69697,0.005163640604984362,2.6663184297443265e-05,19505233059.54441,119997769.77687068,149996970.7960182,2447.8310319700745,6.275513442233205e-11,2803.0351517459685,356.75613963567844,393910.1525603691,0,1.1914231196903526,1.1895230473662222
65,c:\dev\monitor-backend\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583975131451230.0,19505626969.69697,0.005173622701173357,2.6766371854096307e-05,19505233059.54441,119997769.77687068,149996970.7960182,2447.8310319700745,6.275513442233205e-11,2803.0351517459685,356.75613963567844,393910.1525603691,0,1.1891243629256112,1.1891243629256112
66,c:\dev\monitor-backend\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583975189807520.2,19505626969.69697,0.0051765885505316075,2.6797069021494928e-05,19505233059.54441,119997769.77687068,149996970.7960182,2447.8310319700745,6.275513442233205e-11,2803.0351517459685,356.75613963567844,393910.1525603691,0,1.1884430718215886,1.1884430718215886
67,c:\dev\monitor-backend\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583975248987070.2,19505626969.69697,0.0051762650662737775,2.6793720036326274e-05,19505233059.54441,119997769.77687068,149996970.7960182,2447.8310319700745,6.275513442233205e-11,2803.0351517459685,356.75613963567844,393910.1525603691,0,1.188517342095645,1.1884430718215886
68,c:\dev\monitor-backend\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583975312682670.8,19505626969.69697,0.0051792210515022585,2.682433070032416e-05,19505233059.54441,119997769.77687068,149996970.7960182,2447.8310319700745,6.275513442233205e-11,2803.0351517459685,356.75613963567844,393910.1525603691,0,1.1878390084867698,1.1878390084867698
69,c:\dev\monitor-backend\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583975365900049.5,19505626969.69697,0.005174780746112639,2.6778355770338083e-05,19505233059.54441,119997769.77687068,149996970.7960182,2447.8310319700745,6.275513442233205e-11,2803.0351517459685,356.75613963567844,393910.1525603691,0,1.1888582532065286,1.1878390084867698
70,c:\dev\monitor-backend\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583975428873494.0,19505626969.69697,0.005170358740016716,2.6732609500467245e-05,19505233059.54441,119997769.77687068,149996970.7960182,2447.8310319700745,6.275513442233205e-11,2803.0351517459685,356.75613963567844,393910.1525603691,0,1.1898750372842326,1.1878390084867698
71,c:\dev\monitor-backend\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583975494771948.2,19505626969.69697,0.005172598003468206,2.6755770105483273e-05,19505233059.54441,119997769.77687068,149996970.7960182,2447.8310319700745,6.275513442233205e-11,2803.0351517459685,356.75613963567844,393910.1525603691,0,1.1893599298505901,1.1878390084867698
72,c:\dev\monitor-backend\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583975545753380.2,19505626969.69697,0.00517183767070304,2.6747904892103048e-05,19505233059.54441,119997769.77687068,149996970.7960182,2447.8310319700745,6.275513442233205e-11,2803.0351517459685,356.75613963567844,393910.1525603691,0,1.1895347824623346,1.1878390084867698
73,c:\dev\monitor-backend\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583975612701650.0,19505626969.69697,0.005172331003642171,2.675300801123803e-05,19505233059.54441,119997769.77687068,149996970.7960182,2447.8310319700745,6.275513442233205e-11,2803.0351517459685,356.75613963567844,393910.1525603691,0,1.1894213255528643,1.1878390084867698
74,c:\dev\monitor-backend\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583975660926486.0,19505626969.69697,0.0051673924698947896,2.6701944937925372e-05,19505233059.54441,119997769.77687068,149996970.7960182,2447.8310319700745,6.275513442233205e-11,2803.0351517459685,356.75613963567844,393910.1525603691,0,1.1905580685795107,1.1878390084867698
75,c:\dev\monitor-backend\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583975732146535.5,19505626969.69697,0.005164326886050761,2.667027218598675e-05,19505233059.54441,119997769.77687068,149996970.7960182,2447.8310319700745,6.275513442233205e-11,2803.0351517459685,356.75613963567844,393910.1525603691,0,1.1912647929331286,1.1878390084867698
76,c:\dev\monitor-backend\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583975788133028.2,19505626969.69697,0.005159555288048751,2.6621010770431833e-05,19505233059.54441,119997769.77687068,149996970.7960182,2447.8310319700745,6.275513442233205e-11,2803.0351517459685,356.75613963567844,393910.1525603691,0,1.1923664841426387,1.1878390084867698
77,c:\dev\monitor-backend\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583975856919281.2,19505626969.69697,0.00516724419487114,2.6700412569429492e-05,19505233059.54441,119997769.77687068,149996970.7960182,2447.8310319700745,6.275513442233205e-11,2803.0351517459685,356.75613963567844,393910.1525603691,0,1.1905922318625137,1.1878390084867698
78,c:\dev\monitor-backend\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583975912200736.0,19505626969.69697,0.005173218684159525,2.676219155413721e-05,19505233059.54441,119997769.77687068,149996970.7960182,2447.8310319700745,6.275513442233205e-11,2803.0351517459685,356.75613963567844,393910.1525603691,0,1.1892172309258864,1.1878390084867698
79,c:\dev\monitor-backend\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583975973911242.8,19505626969.69697,0.005178205453255577,2.68138117161258e-05,19505233059.54441,119997769.77687068,149996970.7960182,2447.8310319700745,6.275513442233205e-11,2803.0351517459685,356.75613963567844,393910.1525603691,0,1.188071978620004,1.1878390084867698
