,simulation_file_name,timestamp,simulation_initial_debt_volume,price,collateral_volume,debt_volume,available_d_l,total_liquidations,open_liquidation,ucr,min_ucr
0,c:\dev\monitor-backend_for_badger\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583971231305404.2,19505626969.69697,0.005126725747157747,117250000.0,17555064272.727276,975281348.4848486,1950562696.9696972,1319498295.008913,1.2,1.2
1,c:\dev\monitor-backend_for_badger\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583971291772972.5,19505626969.69697,0.005119275315285919,117250000.0,17555064272.727276,0.0,1950562696.9696972,984386810.0423322,1.304673799476099,1.2
2,c:\dev\monitor-backend_for_badger\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583971346517635.0,19505626969.69697,0.005126513440506727,117250000.0,17555064272.727276,0.0,1950562696.9696972,1003408952.740607,1.3028317303110606,1.2
3,c:\dev\monitor-backend_for_badger\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583971411940287.5,19505626969.69697,0.005115315918120662,117250000.0,17555064272.727276,0.0,1950562696.9696972,973958545.2381046,1.305683653378755,1.2
4,c:\dev\monitor-backend_for_badger\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583971474214337.2,19505626969.69697,0.005112734663395139,117250000.0,17555064272.727276,0.0,1950562696.9696972,967151336.3320241,1.3063428509163177,1.2
5,c:\dev\monitor-backend_for_badger\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583971527558809.2,19505626969.69697,0.005104043695719001,117250000.0,17555064272.727276,0.0,1950562696.9696972,944181154.8579178,1.3085672408643878,1.2
6,c:\dev\monitor-backend_for_badger\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583971590892851.0,19505626969.69697,0.00511759608772584,117250000.0,17555064272.727276,0.0,1950562696.9696972,979966029.1429673,1.3051018997332198,1.2
7,c:\dev\monitor-backend_for_badger\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583971650908621.8,19505626969.69697,0.0051358833483576135,117250000.0,17555064272.727276,0.0,1950562696.9696972,1027953894.0779977,1.3004548435264083,1.2
8,c:\dev\monitor-backend_for_badger\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583971704005628.0,19505626969.69697,0.005145394178915742,117250000.0,17555064272.727276,0.0,1950562696.9696972,1052776568.5909703,1.2980510615740053,1.2
9,c:\dev\monitor-backend_for_badger\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583971769485077.5,19505626969.69697,0.005154892421580467,117250000.0,17555064272.727276,0.0,1950562696.9696972,1077474975.0635145,1.2956593135091148,1.2
10,c:\dev\monitor-backend_for_badger\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583971829701042.0,19505626969.69697,0.005161955823326119,117250000.0,17555064272.727276,0.0,1950562696.9696972,1095783103.419351,1.2938863881742144,1.2
11,c:\dev\monitor-backend_for_badger\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583971885991557.2,19505626969.69697,0.005172560532396271,117250000.0,17555064272.727276,0.0,1950562696.9696972,1123176306.8903906,1.2912336809452747,1.2
