,simulation_file_name,timestamp,simulation_initial_debt_volume,price,collateral_volume,debt_volume,available_d_l,total_liquidations,open_liquidation,ucr,min_ucr
0,c:\dev\monitor-backend_for_badger\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583971231305404.2,19505626969.69697,0.005126725747157747,118350000.0,16254689141.414143,975281348.4848486,3250937828.282829,118492126.45143044,1.2,1.2
1,c:\dev\monitor-backend_for_badger\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583971291772972.5,19505626969.69697,0.005116796647827925,118350000.0,16254689141.414143,0.0,3250937828.282829,0.0,1.4229558857306162,1.2
2,c:\dev\monitor-backend_for_badger\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583971346517635.0,19505626969.69697,0.005126447357051344,118350000.0,16254689141.414143,0.0,3250937828.282829,0.0,1.4202771235129468,1.2
3,c:\dev\monitor-backend_for_badger\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583971411940287.5,19505626969.69697,0.005111528381853729,118350000.0,16254689141.414143,0.0,3250937828.282829,0.0,1.4244224744914629,1.2
4,c:\dev\monitor-backend_for_badger\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583971474214337.2,19505626969.69697,0.0051080898355845734,118350000.0,16254689141.414143,0.0,3250937828.282829,0.0,1.4253813344064243,1.2
5,c:\dev\monitor-backend_for_badger\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583971527558809.2,19505626969.69697,0.005096518962448405,118350000.0,16254689141.414143,0.0,3250937828.282829,0.0,1.4286174464885337,1.2
6,c:\dev\monitor-backend_for_badger\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583971590892851.0,19505626969.69697,0.005114578162384746,118350000.0,16254689141.414143,0.0,3250937828.282829,0.0,1.4235731031860057,1.2
7,c:\dev\monitor-backend_for_badger\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583971650908621.8,19505626969.69697,0.005138975858497996,118350000.0,16254689141.414143,0.0,3250937828.282829,0.0,1.4168145767941966,1.2
8,c:\dev\monitor-backend_for_badger\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583971704005628.0,19505626969.69697,0.0051516724390267415,118350000.0,16254689141.414143,0.0,3250937828.282829,0.0,1.4133227592181619,1.2
9,c:\dev\monitor-backend_for_badger\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583971769485077.5,19505626969.69697,0.005164360022183888,118350000.0,16254689141.414143,0.0,3250937828.282829,0.0,1.409850567124961,1.2
10,c:\dev\monitor-backend_for_badger\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583971829701042.0,19505626969.69697,0.005173799499691655,118350000.0,16254689141.414143,0.0,3250937828.282829,0.0,1.4072783273776572,1.2
11,c:\dev\monitor-backend_for_badger\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583971885991557.2,19505626969.69697,0.00518798126560522,118350000.0,16254689141.414143,0.0,3250937828.282829,0.0,1.4034314183792735,1.2
12,c:\dev\monitor-backend_for_badger\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583971947721422.0,19505626969.69697,0.005185561231528615,118350000.0,16254689141.414143,0.0,3250937828.282829,0.0,1.4040863815944422,1.2
13,c:\dev\monitor-backend_for_badger\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583972002759159.5,19505626969.69697,0.005185076979944088,118350000.0,16254689141.414143,0.0,3250937828.282829,0.0,1.4042175138915574,1.2
14,c:\dev\monitor-backend_for_badger\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583972079710378.8,19505626969.69697,0.005197768665927284,118350000.0,16254689141.414143,0.0,3250937828.282829,0.0,1.4007887564989396,1.2
15,c:\dev\monitor-backend_for_badger\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583972130950036.5,19505626969.69697,0.005169918498862008,118350000.0,16254689141.414143,0.0,3250937828.282829,0.0,1.408334755705744,1.2
16,c:\dev\monitor-backend_for_badger\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583972189077866.0,19505626969.69697,0.005167560672237829,118350000.0,16254689141.414143,0.0,3250937828.282829,0.0,1.4089773430682104,1.2
17,c:\dev\monitor-backend_for_badger\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583972244237720.0,19505626969.69697,0.005152283000880286,118350000.0,16254689141.414143,0.0,3250937828.282829,0.0,1.4131552759950203,1.2
18,c:\dev\monitor-backend_for_badger\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583972314510725.2,19505626969.69697,0.005176578410704949,118350000.0,16254689141.414143,0.0,3250937828.282829,0.0,1.4065228667369698,1.2
19,c:\dev\monitor-backend_for_badger\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583972367328362.8,19505626969.69697,0.005174585635203721,118350000.0,16254689141.414143,0.0,3250937828.282829,0.0,1.4070645302649019,1.2
20,c:\dev\monitor-backend_for_badger\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583972427878395.0,19505626969.69697,0.005169939728727002,118350000.0,16254689141.414143,0.0,3250937828.282829,0.0,1.4083289725132313,1.2
21,c:\dev\monitor-backend_for_badger\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583972495728457.8,19505626969.69697,0.005167586578567029,118350000.0,16254689141.414143,0.0,3250937828.282829,0.0,1.4089702795327805,1.2
22,c:\dev\monitor-backend_for_badger\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583972541161138.2,19505626969.69697,0.005165146714774142,118350000.0,16254689141.414143,0.0,3250937828.282829,0.0,1.4096358357618908,1.2
23,c:\dev\monitor-backend_for_badger\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583972601741206.2,19505626969.69697,0.005170867884012165,118350000.0,16254689141.414143,0.0,3250937828.282829,0.0,1.408076181684224,1.2
24,c:\dev\monitor-backend_for_badger\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583972667172548.5,19505626969.69697,0.005178573369445435,118350000.0,16254689141.414143,0.0,3250937828.282829,0.0,1.4059810273370983,1.2
25,c:\dev\monitor-backend_for_badger\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583972738273484.5,19505626969.69697,0.005178029455553059,118350000.0,16254689141.414143,0.0,3250937828.282829,0.0,1.4061287152982718,1.2
26,c:\dev\monitor-backend_for_badger\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583972791526108.8,19505626969.69697,0.0051712617377517945,118350000.0,16254689141.414143,0.0,3250937828.282829,0.0,1.4079689397579855,1.2
27,c:\dev\monitor-backend_for_badger\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583972843000490.0,19505626969.69697,0.005174726959575999,118350000.0,16254689141.414143,0.0,3250937828.282829,0.0,1.4070261026313189,1.2
28,c:\dev\monitor-backend_for_badger\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583972924238655.0,19505626969.69697,0.005167347345339375,118350000.0,16254689141.414143,0.0,3250937828.282829,0.0,1.4090355107791268,1.2
29,c:\dev\monitor-backend_for_badger\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583972969339658.5,19505626969.69697,0.005160616044083525,118350000.0,16254689141.414143,0.0,3250937828.282829,0.0,1.4108734003687078,1.2
30,c:\dev\monitor-backend_for_badger\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583973027579442.2,19505626969.69697,0.005152311925110758,118350000.0,16254689141.414143,0.0,3250937828.282829,0.0,1.4131473427740724,1.2
31,c:\dev\monitor-backend_for_badger\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583973090140183.2,19505626969.69697,0.005165840523826011,118350000.0,16254689141.414143,975281348.4848486,3250937828.282829,0.0,1.4094465116629025,1.2
32,c:\dev\monitor-backend_for_badger\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583973158799658.5,19505626969.69697,0.005174577611995616,118350000.0,16254689141.414143,975281348.4848486,3250937828.282829,0.0,1.4070667119253946,1.2
33,c:\dev\monitor-backend_for_badger\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583973207996163.8,19505626969.69697,0.00517635401633706,118350000.0,16254689141.414143,975281348.4848486,3250937828.282829,0.0,1.4065838393459928,1.2
34,c:\dev\monitor-backend_for_badger\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583973275985333.5,19505626969.69697,0.0051779829028605956,118350000.0,16254689141.414143,975281348.4848486,3250937828.282829,0.0,1.406141357108582,1.2
35,c:\dev\monitor-backend_for_badger\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583973320740131.2,19505626969.69697,0.00517769955639337,118350000.0,16254689141.414143,975281348.4848486,3250937828.282829,0.0,1.4062183073413286,1.2
36,c:\dev\monitor-backend_for_badger\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583973392531439.5,19505626969.69697,0.005177171503806984,118350000.0,16254689141.414143,975281348.4848486,3250937828.282829,0.0,1.4063617364731755,1.2
37,c:\dev\monitor-backend_for_badger\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583973456290807.5,19505626969.69697,0.0051763272069431125,118350000.0,16254689141.414143,975281348.4848486,3250937828.282829,0.0,1.406591124368512,1.2
38,c:\dev\monitor-backend_for_badger\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583973506273405.5,19505626969.69697,0.005175422797120999,118350000.0,16254689141.414143,975281348.4848486,3250937828.282829,0.0,1.4068369274416992,1.2
39,c:\dev\monitor-backend_for_badger\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583973577607777.2,19505626969.69697,0.005178548651395627,118350000.0,16254689141.414143,975281348.4848486,3250937828.282829,0.0,1.405987738311814,1.2
40,c:\dev\monitor-backend_for_badger\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583973626381574.2,19505626969.69697,0.005181308695215266,118350000.0,16254689141.414143,975281348.4848486,3250937828.282829,0.0,1.4052387793140224,1.2
41,c:\dev\monitor-backend_for_badger\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583973693613301.5,19505626969.69697,0.005198115147799025,118350000.0,16254689141.414143,975281348.4848486,3250937828.282829,0.0,1.4006953865183858,1.2
42,c:\dev\monitor-backend_for_badger\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583973751272681.8,19505626969.69697,0.0052239142199986535,118350000.0,16254689141.414143,975281348.4848486,3250937828.282829,0.0,1.3937778454017777,1.2
43,c:\dev\monitor-backend_for_badger\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583973808743431.0,19505626969.69697,0.005250696874457497,118350000.0,16254689141.414143,975281348.4848486,3250937828.282829,0.0,1.3866684899546224,1.2
44,c:\dev\monitor-backend_for_badger\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583973861897901.8,19505626969.69697,0.005241467095315479,118350000.0,16254689141.414143,975281348.4848486,3250937828.282829,0.0,1.389110295592764,1.2
45,c:\dev\monitor-backend_for_badger\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583973933465742.0,19505626969.69697,0.005257216488887828,118350000.0,16254689141.414143,975281348.4848486,3250937828.282829,0.0,1.3849488453639338,1.2
46,c:\dev\monitor-backend_for_badger\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583973994308588.2,19505626969.69697,0.005251402530185078,118350000.0,16254689141.414143,975281348.4848486,3250937828.282829,0.0,1.386482156769046,1.2
47,c:\dev\monitor-backend_for_badger\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583974037812299.8,19505626969.69697,0.0052528575901640015,118350000.0,16254689141.414143,975281348.4848486,3250937828.282829,0.0,1.3860980963479936,1.2
48,c:\dev\monitor-backend_for_badger\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583974105022070.0,19505626969.69697,0.00523798801366536,118350000.0,16254689141.414143,975281348.4848486,3250937828.282829,0.0,1.3900329453061235,1.2
49,c:\dev\monitor-backend_for_badger\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583974174057184.5,19505626969.69697,0.005236335562853841,118350000.0,16254689141.414143,975281348.4848486,3250937828.282829,0.0,1.390471603417495,1.2
50,c:\dev\monitor-backend_for_badger\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583974230144750.2,19505626969.69697,0.005233227329030852,118350000.0,16254689141.414143,975281348.4848486,3250937828.282829,0.0,1.3912974629867274,1.2
51,c:\dev\monitor-backend_for_badger\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583974296538156.0,19505626969.69697,0.005251099619889175,118350000.0,16254689141.414143,975281348.4848486,3250937828.282829,0.0,1.3865621361544647,1.2
52,c:\dev\monitor-backend_for_badger\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583974342661977.2,19505626969.69697,0.005245282878913705,118350000.0,16254689141.414143,975281348.4848486,3250937828.282829,0.0,1.3880997601451224,1.2
53,c:\dev\monitor-backend_for_badger\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583974407961989.8,19505626969.69697,0.0052458942188550045,118350000.0,16254689141.414143,975281348.4848486,3250937828.282829,0.0,1.387937995383867,1.2
54,c:\dev\monitor-backend_for_badger\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583974480526628.2,19505626969.69697,0.0052429750561545346,118350000.0,16254689141.414143,975281348.4848486,3250937828.282829,0.0,1.3887107659546394,1.2
55,c:\dev\monitor-backend_for_badger\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583974530690775.2,19505626969.69697,0.005224016930366897,118350000.0,16254689141.414143,975281348.4848486,3250937828.282829,0.0,1.3937504420763944,1.2
56,c:\dev\monitor-backend_for_badger\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583974590183052.0,19505626969.69697,0.005178017596743912,118350000.0,16254689141.414143,975281348.4848486,3250937828.282829,0.0,1.4061319356450084,1.2
57,c:\dev\monitor-backend_for_badger\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583974641710414.2,19505626969.69697,0.005180469618384687,118350000.0,16254689141.414143,975281348.4848486,3250937828.282829,0.0,1.4054663847992415,1.2
58,c:\dev\monitor-backend_for_badger\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583974705946209.5,19505626969.69697,0.005182353238287677,118350000.0,16254689141.414143,975281348.4848486,3250937828.282829,0.0,1.4049555426521196,1.2
59,c:\dev\monitor-backend_for_badger\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583974767949641.8,19505626969.69697,0.005194007340823777,118350000.0,16254689141.414143,975281348.4848486,3250937828.282829,0.0,1.4018031605166463,1.2
60,c:\dev\monitor-backend_for_badger\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583974822591115.5,19505626969.69697,0.00519061894986558,118350000.0,16254689141.414143,975281348.4848486,3250937828.282829,0.0,1.4027182454419977,1.2
61,c:\dev\monitor-backend_for_badger\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583974889268609.0,19505626969.69697,0.005203779496543413,118350000.0,16254689141.414143,975281348.4848486,3250937828.282829,0.0,1.3991707202332049,1.2
62,c:\dev\monitor-backend_for_badger\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583974937762529.2,19505626969.69697,0.005193104122221708,118350000.0,16254689141.414143,975281348.4848486,3250937828.282829,0.0,1.4020469712820802,1.2
63,c:\dev\monitor-backend_for_badger\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583975012211357.2,19505626969.69697,0.005202903504156515,118350000.0,16254689141.414143,975281348.4848486,3250937828.282829,0.0,1.3994062931009155,1.2
64,c:\dev\monitor-backend_for_badger\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583975079426118.5,19505626969.69697,0.0052336039431636755,118350000.0,16254689141.414143,975281348.4848486,3250937828.282829,0.0,1.3911973441597751,1.2
65,c:\dev\monitor-backend_for_badger\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583975131451230.0,19505626969.69697,0.00526261479861789,118350000.0,16254689141.414143,975281348.4848486,3250937828.282829,0.0,1.383528186031328,1.2
66,c:\dev\monitor-backend_for_badger\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583975189807520.2,19505626969.69697,0.00527124360021806,118350000.0,16254689141.414143,975281348.4848486,3250937828.282829,0.0,1.3812634092289404,1.2
67,c:\dev\monitor-backend_for_badger\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583975248987070.2,19505626969.69697,0.005270302568747265,118350000.0,16254689141.414143,975281348.4848486,3250937828.282829,0.0,1.3815100387764072,1.2
68,c:\dev\monitor-backend_for_badger\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583975312682670.8,19505626969.69697,0.005278910803296072,118350000.0,16254689141.414143,975281348.4848486,3250937828.282829,0.0,1.3792572326790027,1.2
69,c:\dev\monitor-backend_for_badger\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583975365900049.5,19505626969.69697,0.005266000580260007,118350000.0,16254689141.414143,975281348.4848486,3250937828.282829,0.0,1.3826386448582457,1.2
70,c:\dev\monitor-backend_for_badger\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583975428873494.0,19505626969.69697,0.005253163934124027,118350000.0,16254689141.414143,975281348.4848486,3250937828.282829,0.0,1.386017264532131,1.2
71,c:\dev\monitor-backend_for_badger\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583975494771948.2,19505626969.69697,0.0052596695269370415,118350000.0,16254689141.414143,975281348.4848486,3250937828.282829,0.0,1.384302924133238,1.2
72,c:\dev\monitor-backend_for_badger\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583975545753380.2,19505626969.69697,0.005257461182297693,118350000.0,16254689141.414143,975281348.4848486,3250937828.282829,0.0,1.3848843869031464,1.2
73,c:\dev\monitor-backend_for_badger\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583975612701650.0,19505626969.69697,0.005258894294523426,118350000.0,16254689141.414143,975281348.4848486,3250937828.282829,0.0,1.3845069891775135,1.2
74,c:\dev\monitor-backend_for_badger\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583975660926486.0,19505626969.69697,0.005244573447507651,118350000.0,16254689141.414143,975281348.4848486,3250937828.282829,0.0,1.3882875278586342,1.2
75,c:\dev\monitor-backend_for_badger\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583975732146535.5,19505626969.69697,0.005235693597027077,118350000.0,16254689141.414143,975281348.4848486,3250937828.282829,0.0,1.3906420937710533,1.2
76,c:\dev\monitor-backend_for_badger\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583975788133028.2,19505626969.69697,0.00522189573717557,118350000.0,16254689141.414143,975281348.4848486,3250937828.282829,0.0,1.3943165992915019,1.2
77,c:\dev\monitor-backend_for_badger\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583975856919281.2,19505626969.69697,0.0052441911790085186,118350000.0,16254689141.414143,975281348.4848486,3250937828.282829,0.0,1.3883887252733593,1.2
78,c:\dev\monitor-backend_for_badger\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583975912200736.0,19505626969.69697,0.005261552622186624,118350000.0,16254689141.414143,975281348.4848486,3250937828.282829,0.0,1.3838074859142175,1.2
79,c:\dev\monitor-backend_for_badger\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583975973911242.8,19505626969.69697,0.005276069809165487,118350000.0,16254689141.414143,975281348.4848486,3250937828.282829,0.0,1.3799999183985512,1.2
80,c:\dev\monitor-backend_for_badger\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583976025986830.2,19505626969.69697,0.005270364979320653,118350000.0,16254689141.414143,975281348.4848486,3250937828.282829,0.0,1.381493679219906,1.2
81,c:\dev\monitor-backend_for_badger\simulations\data_worst_day\data_unified_2020_03_ETHUSDT.csv,1583976080780552.8,19505626969.69697,0.005270123855408492,118350000.0,16254689141.414143,975281348.4848486,3250937828.282829,0.0,1.3815568866832784,1.2
